date;index_value;volume;trades;oil_price;forex;temp_spb;temp_kost;temp_petr;day_of_week;day_of_year;day_of_month;year;month;week;is_month_end;is_month_start
2016-09-23;11192.0;2700;;46.71;63.7942;7.9;6.8;8.3;4;267;23;2016;9;38;0;0
2016-09-26;11232.0;2260;;46.61;64.0615;9.4;10.5;10.6;0;270;26;2016;9;39;0;0
2016-09-27;11271.0;2245;;44.95;64.1506;10.1;11.1;9.7;1;271;27;2016;9;39;0;0
2016-09-28;11252.0;1350;;45.49;63.6921;9.9;10.466666666666667;8.8;2;272;28;2016;9;39;0;0
2016-09-29;11299.0;2050;;48.43;63.9509;10.6;9.833333333333332;7.7;3;273;29;2016;9;39;0;0
2016-09-30;11389.0;2570;;48.24;63.1581;12.5;9.2;11.1;4;274;30;2016;9;39;1;0
2016-10-03;11712.0;2245;;48.61;72.3775;8.6;3.1;5.4;0;277;3;2016;10;40;0;0
2016-10-04;11694.0;3905;;48.81;69.4984;6.2;3.9;6.7;1;278;4;2016;10;40;0;0
2016-10-05;11751.0;2275;;49.57;66.6193;6.9;0.4;5.3;2;279;5;2016;10;40;0;0
2016-10-06;11815.0;2050;;50.14;63.7402;5.7;0.5;3.8;3;280;6;2016;10;40;0;0
2016-10-07;11865.0;2570;;50.49;63.770720000000004;6.4;2.2;4.1;4;281;7;2016;10;40;0;0
2016-10-10;11956.0;2895;;51.54;63.86228;3.8;0.2;6.2;0;284;10;2016;10;41;0;0
2016-10-11;12037.0;2425;;50.48;63.8928;3.4;-0.1;3.2;1;285;11;2016;10;41;0;0
2016-10-12;12256.0;2440;;49.53;63.3028;2.8;2.7;1.1;2;286;12;2016;10;41;0;0
2016-10-13;12096.0;1660;;49.29;62.5892;1.8;3.2;2.7;3;287;13;2016;10;41;0;0
2016-10-14;12295.0;2375;;48.87;63.3465;3.8;4.5;5.6;4;288;14;2016;10;41;0;0
2016-10-17;12219.0;2570;;49.31;63.199875000000006;3.8;4.5;4.2;0;291;17;2016;10;42;0;0
2016-10-18;12215.0;2570;;49.81;63.151;0.6;2.3;2.6;1;292;18;2016;10;42;0;0
2016-10-19;12406.0;3125;;51.85;62.89;-1.6;2.4;2.3;2;293;19;2016;10;42;0;0
2016-10-20;12498.0;2035;;50.42;62.5841;-1.7;1.8;1.6;3;294;20;2016;10;42;0;0
2016-10-21;12437.0;1660;;50.28;62.4194;0.0;2.3;1.0;4;295;21;2016;10;42;0;0
2016-10-24;12389.0;2375;;49.8;62.281025;3.0;1.4;1.0;0;298;24;2016;10;43;0;0
2016-10-25;12435.0;3205;;49.08;62.2349;-0.1;-1.0;0.1;1;299;25;2016;10;43;0;0
2016-10-26;12279.0;2880;;48.98;62.048;0.2;-0.8;-0.2;2;300;26;2016;10;43;0;0
2016-10-27;12334.0;3400;;49.13;62.2597;1.4;-0.9;1.1;3;301;27;2016;10;43;0;0
2016-10-28;12401.0;2880;;47.78;63.0399;4.4;3.9;3.1;4;302;28;2016;10;43;0;0
2016-10-31;12422.0;3060;;46.2;72.65729999999999;-0.5;0.3;-0.6;0;305;31;2016;10;44;1;0
2016-11-01;12392.0;4650;;45.77;75.8631;-0.8;-0.2;-1.3;1;306;1;2016;11;44;0;1
2016-11-02;12233.0;2865;;44.26;79.0689;-2.6;-1.8;-2.1;2;307;2;2016;11;44;0;0
2016-11-03;12118.0;2880;;43.84;71.0928;-3.3;-2.6;-2.7;3;308;3;2016;11;44;0;0
2016-11-07;12042.0;3105;;42.83;66.06952;-7.5;-9.3;-8.0;0;312;7;2016;11;45;0;0
2016-11-08;11754.0;3975;;43.47;64.8137;-7.8;-7.6;-6.4;1;313;8;2016;11;45;0;0
2016-11-09;11559.0;6120;;43.88;63.60105;-6.4;-9.9;-6.9;2;314;9;2016;11;45;0;0
2016-11-10;11429.0;5970;;43.67;62.3884;-10.7;-12.7;-7.2;3;315;10;2016;11;45;0;0
2016-11-11;11422.0;3240;;41.61;63.4161;-10.9;-10.3;-6.8;4;316;11;2016;11;45;0;0
2016-11-14;11364.0;3465;;41.83;65.24835;-3.9;-8.4;-2.6;0;319;14;2016;11;46;0;0
2016-11-15;11070.0;3735;;44.15;65.8591;-1.9;-3.0;-2.6;1;320;15;2016;11;46;0;0
2016-11-16;11060.0;5655;;45.07;65.5548;-0.7;-1.4;-2.7;2;321;16;2016;11;46;0;0
2016-11-17;10869.0;4210;;44.57;64.5463;0.3;-0.4;-0.8;3;322;17;2016;11;46;0;0
2016-11-18;10771.0;2430;;44.41;64.9154;0.7;0.6;0.3;4;323;18;2016;11;46;0;0
2016-11-21;10695.0;3855;;45.96;64.49735000000001;2.6;1.3;2.3;0;326;21;2016;11;47;0;0
2016-11-22;10756.0;5130;;46.1;64.358;0.3;4.2;0.9;1;327;22;2016;11;47;0;0
2016-11-23;10775.0;5325;;46.54;63.6282;-0.4;2.3;0.7;2;328;23;2016;11;47;0;0
2016-11-24;10786.0;2760;;47.54;64.0087;1.3;0.4;0.8;3;329;24;2016;11;47;0;0
2016-11-25;10784.0;3015;;46.32;64.6279;0.1;-3.7;-2.3;4;330;25;2016;11;47;0;0
2016-11-28;10825.0;3585;;46.64;64.84345;-6.8;-13.1;-10.5;0;333;28;2016;11;48;0;0
2016-11-29;10888.0;3435;;44.68;64.9153;-8.1;-13.1;-13.8;1;334;29;2016;11;48;0;0
2016-11-30;10915.0;2850;;47.95;64.9449;-4.8;-3.7;-8.1;2;335;30;2016;11;48;1;0
2016-12-01;11091.0;3045;;52.28;75.9507;-1.6;-2.2;-4.3;3;336;1;2016;12;48;0;1
2016-12-02;11286.0;5460;;52.35;79.1144;-3.6;-5.6;-3.9;4;337;2;2016;12;48;0;0
2016-12-05;11299.0;3520;;53.3;66.2428;-1.6;-8.7;-7.6;0;340;5;2016;12;49;0;0
2016-12-06;11385.0;2700;;52.31;65.2226;-8.5;-20.9;-14.1;1;341;6;2016;12;49;0;0
2016-12-07;11331.0;4555;;51.9;64.2024;-5.5;-4.8;-5.7;2;342;7;2016;12;49;0;0
2016-12-08;11500.0;1480;;51.6;64.9497;0.3;-1.9;-1.1;3;343;8;2016;12;49;0;0
2016-12-09;11617.0;2610;;52.19;64.27584;-0.1;-5.2;-2.3;4;344;9;2016;12;49;0;0
2016-12-12;11880.0;3960;;53.99;62.25426;-7.3;-20.9;-16.5;0;347;12;2016;12;50;0;0
2016-12-13;12079.0;3620;;53.28;61.5804;-7.2;-13.2;-11.7;1;348;13;2016;12;50;0;0
2016-12-14;12042.0;2940;;53.15;61.069;-5.3;-17.2;-8.8;2;349;14;2016;12;50;0;0
2016-12-15;12042.0;3405;;51.72;60.8079;-5.8;-8.4;-16.9;3;350;15;2016;12;50;0;0
2016-12-16;11843.0;1350;;54.15;61.6368;-1.8;-5.4;-6.5;4;351;16;2016;12;50;0;0
2016-12-19;11831.0;3570;;53.53;61.754025000000006;0.1;-3.2;-2.9;0;354;19;2016;12;51;0;0
2016-12-20;11908.0;3835;;54.56;61.7931;1.2;-0.2;0.1;1;355;20;2016;12;51;0;0
2016-12-21;11764.0;2755;;53.01;61.7967;0.8;-1.1;0.6;2;356;21;2016;12;51;0;0
2016-12-22;11683.0;3865;;54.04;61.1092;1.7;0.9;1.6;3;357;22;2016;12;51;0;0
2016-12-23;11986.0;6480;;53.93;60.8641;1.6;0.4;1.8;4;358;23;2016;12;51;0;0
2016-12-26;12148.0;4755;;54.01117647058823;60.897325;2.4;-2.0;1.2;0;361;26;2016;12;52;0;0
2016-12-27;12254.0;5055;;54.03823529411765;60.9084;0.2;-4.2;-0.4;1;362;27;2016;12;52;0;0
2017-01-09;12376.0;1875;;54.39;58.5454;-2.5;-2.1;-1.6;0;9;9;2017;1;2;0;0
2017-01-10;12574.0;1875;;53.2;58.331649999999996;-0.7;-1.0;0.8;1;10;10;2017;1;2;0;0
2017-01-11;12689.0;3650;;53.61;58.1179;-6.7;-1.4;-3.5;2;11;11;2017;1;2;0;0
2017-01-12;13013.0;5470;;54.51;58.5814;-4.8;-6.1;-4.9;3;12;12;2017;1;2;0;0
2017-01-13;13075.0;6185;;54.37;59.4978;-2.5;-6.8;-4.6;4;13;13;2017;1;2;0;0
2017-01-16;13142.0;3925;;54.3;59.579474999999995;-4.1;-9.0;-5.7;0;16;16;2017;1;3;0;0
2017-01-17;13262.0;5030;;54.68;59.6067;-5.7;-9.2;-6.4;1;17;17;2017;1;3;0;0
2017-01-18;13477.0;3065;;53.77;59.4015;-2.8;-4.3;-1.6;2;18;18;2017;1;3;0;0
2017-01-19;13517.0;2295;;53.18;59.183;1.0;0.6;1.2;3;19;19;2017;1;3;0;0
2017-01-20;13271.0;3335;;55.04;59.3521;-2.4;-6.5;-4.9;4;20;20;2017;1;3;0;0
2017-01-23;13304.0;1515;;54.8;59.465575;0.7;-7.7;-5.1;0;23;23;2017;1;4;0;0
2017-01-24;13189.0;2265;;54.7;59.5034;-3.1;-22.1;-8.3;1;24;24;2017;1;4;0;0
2017-01-25;13282.0;3075;;54.34;59.2168;-8.4;-15.9;-10.4;2;25;25;2017;1;4;0;0
2017-01-26;13309.0;2165;;55.89;59.1489;-3.7;-0.7;-2.2;3;26;26;2017;1;4;0;0
2017-01-27;13561.0;4055;;54.8;59.6356;0.3;-1.6;-1.7;4;27;27;2017;1;4;0;0
2017-01-30;13351.0;2540;;54.77;60.030249999999995;-0.9;-0.3;-0.2;0;30;30;2017;1;5;0;0
2017-01-31;13232.0;4110;;55.25;60.1618;-0.2;-5.5;-0.9;1;31;31;2017;1;5;1;0
2017-02-01;13299.0;1875;;55.79;60.23585;-1.9;-10.6;-8.2;2;32;1;2017;2;5;0;1
2017-02-02;13364.0;2410;;55.94;60.3099;-3.4;-9.5;-10.9;3;33;2;2017;2;5;0;0
2017-02-03;13400.0;2215;;55.92;58.3776;-2.7;-4.2;-5.6;4;34;3;2017;2;5;0;0
2017-02-06;13435.0;2215;;55.02;56.5373;-13.6;-25.1;-24.6;0;37;6;2017;2;6;0;0
2017-02-07;13459.0;2200;;53.79;58.19135;-20.6;-17.8;-18.7;1;38;7;2017;2;6;0;0
2017-02-08;13478.0;2215;;54.42;59.8454;-11.4;-20.0;-11.6;2;39;8;2017;2;6;0;0
2017-02-09;13780.0;2395;;53.98;58.0557;-12.9;-13.3;-5.3;3;40;9;2017;2;6;0;0
2017-02-10;13739.0;2590;;55.2;58.056940000000004;-6.9;-8.8;-1.2;4;41;10;2017;2;6;0;0
2017-02-13;13743.0;2200;;54.15;58.06066;-0.8;1.2;0.3;0;44;13;2017;2;7;0;0
2017-02-14;13740.0;1105;;54.96;58.0619;2.4;0.5;1.8;1;45;14;2017;2;7;0;0
2017-02-15;13705.0;2380;;54.57;57.7388;-3.6;-8.2;-5.6;2;46;15;2017;2;7;0;0
2017-02-16;13800.0;4100;;54.16;56.7719;-2.9;-3.2;-4.4;3;47;16;2017;2;7;0;0
2017-02-17;13757.0;1695;;54.48;57.1507;-0.4;-1.9;-1.1;4;48;17;2017;2;7;0;0
2017-02-20;13369.0;3255;;55.25;57.8602;1.1;-10.4;-4.4;0;51;20;2017;2;8;0;0
2017-02-21;13347.0;1890;;56.34;58.0967;-3.4;-10.7;-10.5;1;52;21;2017;2;8;0;0
2017-02-22;13402.0;4230;;54.9;57.859;-8.7;-11.3;-15.3;2;53;22;2017;2;8;0;0
2017-02-27;13419.0;1695;;54.65;57.924083333333336;-4.6;-12.7;-9.8;0;58;27;2017;2;9;0;0
2017-02-28;13463.0;4720;;53.36;57.9371;0.6;-6.4;-4.7;1;59;28;2017;2;9;1;0
2017-03-01;13422.0;3645;;55.72;58.96145;4.0;0.5;1.9;2;60;1;2017;3;9;0;1
2017-03-02;13331.0;2475;;54.16;59.9858;2.3;0.0;1.8;3;61;2;2017;3;9;0;0
2017-03-03;13267.0;3045;;54.12;58.4067;-0.2;-2.4;1.1;4;62;3;2017;3;9;0;0
2017-03-06;13196.0;3810;;54.73;56.6876;-5.5;-15.3;-10.1;0;65;6;2017;3;10;0;0
2017-03-07;13224.0;2835;;54.61;56.96905;-3.3;-8.3;-8.3;1;66;7;2017;3;10;0;0
2017-03-09;13183.0;2265;;50.65;57.53195;1.0;-1.7;1.1;3;68;9;2017;3;10;0;0
2017-03-10;13030.0;1860;;50.63;57.8134;0.6;-0.1;0.3;4;69;10;2017;3;10;0;0
2017-03-13;13048.0;2740;;50.1;58.802875;0.2;0.5;0.8;0;72;13;2017;3;11;0;0
2017-03-14;12976.0;2775;;49.6;59.1327;-0.2;0.2;1.5;1;73;14;2017;3;11;0;0
2017-03-15;12909.0;3015;;50.63;58.954;2.1;0.6;1.7;2;74;15;2017;3;11;0;0
2017-03-16;12491.0;2250;;50.56;59.1128;2.1;0.9;1.9;3;75;16;2017;3;11;0;0
2017-03-17;12386.0;2445;;50.58;58.2437;0.6;-0.6;1.4;4;76;17;2017;3;11;0;0
2017-03-20;12494.0;2600;;50.67;57.52445;2.0;-7.5;-0.5;0;79;20;2017;3;12;0;0
2017-03-21;12451.0;1820;;50.14;57.2847;2.8;-1.2;0.3;1;80;21;2017;3;12;0;0
2017-03-22;12432.0;325;;49.56;57.2323;3.5;0.8;2.6;2;81;22;2017;3;12;0;0
2017-03-23;12079.0;1105;;50.17;57.636;2.7;-0.5999999999999999;2.6;3;82;23;2017;3;12;0;0
2017-03-24;12082.0;1300;;49.97;57.5228;0.0;-2.0;-0.2;4;83;24;2017;3;12;0;0
2017-03-27;12099.0;1625;;50.12;57.148174999999995;3.0;0.5;1.4;0;86;27;2017;3;13;0;0
2017-03-28;12214.0;2210;;50.72;57.0233;0.1;-3.8;-2.3;1;87;28;2017;3;13;0;0
2017-03-29;12154.0;3055;;51.36;56.9364;-3.1;-7.0;-4.3;2;88;29;2017;3;13;0;0
2017-03-30;12181.0;2275;;52.25;57.0241;-2.7;-8.8;-5.3;3;89;30;2017;3;13;0;0
2017-03-31;12166.0;2795;;52.2;56.3779;0.3;-7.7;-4.4;4;90;31;2017;3;13;1;0
2017-04-03;12013.0;3575;;52.04;58.9099;2.1;-4.5;-3.2;0;93;3;2017;4;14;0;0
2017-04-04;12025.0;3640;;53.08;56.1396;4.5;3.0;1.3;1;94;4;2017;4;14;0;0
2017-04-05;12108.0;5005;;53.41;57.0927;6.8;3.1;4.6;2;95;5;2017;4;14;0;0
2017-04-06;11800.0;3770;;53.62;58.031099999999995;3.3;0.6;3.1;3;96;6;2017;4;14;0;0
2017-04-07;11863.0;3380;;54.24;58.9695;2.8;-0.3;3.0;4;97;7;2017;4;14;0;0
2017-04-10;11923.0;3185;;54.79;57.9375;10.2;2.3;4.9;0;100;10;2017;4;15;0;0
2017-04-11;11909.0;2080;;54.73;58.4296;6.1;0.4;5.7;1;101;11;2017;4;15;0;0
2017-04-12;12018.0;3640;;54.75;57.592600000000004;0.3;-4.5;-0.4;2;102;12;2017;4;15;0;0
2017-04-13;11918.0;2015;;55.05;56.7556;-1.1;-6.4;-3.1;3;103;13;2017;4;15;0;0
2017-04-14;11783.0;1755;;54.985;56.6019;-3.0;-7.9;-5.8;4;104;14;2017;4;15;0;0
2017-04-17;11707.0;1495;;54.79;56.338350000000005;-2.4;-5.2;-1.9;0;107;17;2017;4;16;0;0
2017-04-18;11973.0;1690;;52.6;56.2505;-3.2;-6.7;-2.3;1;108;18;2017;4;16;0;0
2017-04-19;11987.0;1430;;52.43;55.9793;-3.2;-4.3;-2.2;2;109;19;2017;4;16;0;0
2017-04-20;12025.0;1040;;50.66;56.1753;0.2;0.1;1.8;3;110;20;2017;4;16;0;0
2017-04-21;11994.0;1235;;49.93;56.4165;0.9;1.2;1.1;4;111;21;2017;4;16;0;0
2017-04-24;12020.0;1560;;49.45;56.163675;1.4;-0.1;2.9;0;114;24;2017;4;17;0;0
2017-04-25;12021.0;4810;;49.37;56.0794;3.1;0.6;2.1;1;115;25;2017;4;17;0;0
2017-04-26;12001.0;3445;;49.99;55.8453;3.6;0.8;2.8;2;116;26;2017;4;17;0;0
2017-04-27;11941.0;7020;;49.46;56.3131;3.6;1.0;3.3;3;117;27;2017;4;17;0;0
2017-04-28;11910.0;5655;;49.46;56.9707;5.6;0.6;2.3;4;118;28;2017;4;17;0;0
2017-05-02;11925.0;6500;;49.31;56.69376666666667;7.7;3.8;9.2;1;122;2;2017;5;18;0;0
2017-05-03;11902.0;5720;;48.82;56.62453333333333;6.8;3.2;6.1;2;123;3;2017;5;18;0;0
2017-05-04;11891.0;3640;;47.53;56.5553;5.8;3.5;3.9;3;124;4;2017;5;18;0;0
2017-05-05;11796.0;2340;;47.45;57.5714;8.2;6.0;6.9;4;125;5;2017;5;18;0;0
2017-05-10;11821.0;4160;;48.09;57.7832;0.3;-2.0;0.3;2;130;10;2017;5;19;0;0
2017-05-11;11805.0;2470;;49.18;58.387150000000005;1.4;-2.1;0.0;3;131;11;2017;5;19;0;0
2017-05-12;11659.0;1755;;49.08;58.9911;2.5;-0.5;1.3;4;132;12;2017;5;19;0;0
2017-05-15;11672.0;1560;;51.29;57.142125;7.9;-1.4;3.7;0;135;15;2017;5;20;0;0
2017-05-16;11714.0;1950;;51.21;56.5258;5.6;0.7;4.5;1;136;16;2017;5;20;0;0
2017-05-17;11875.0;2015;;51.76;56.2603;9.3;6.1;8.4;2;137;17;2017;5;20;0;0
2017-05-18;11874.0;1365;;51.71;56.7383;13.6;6.6;10.2;3;138;18;2017;5;20;0;0
2017-05-19;11913.0;1690;;52.78;57.4683;15.6;6.8;12.6;4;139;19;2017;5;20;0;0
2017-05-22;12016.0;2600;;53.35;56.741175;13.0;7.6;5.9;0;142;22;2017;5;21;0;0
2017-05-23;12090.0;1300;;53.19;56.4988;14.0;8.0;9.6;1;143;23;2017;5;21;0;0
2017-05-24;12158.0;2470;;53.29;56.5552;11.0;7.3;7.2;2;144;24;2017;5;21;0;0
2017-05-25;12246.0;2145;;52.25;56.2743;11.9;12.3;10.4;3;145;25;2017;5;21;0;0
2017-05-26;12208.0;2340;;50.84;56.0701;12.7;6.9;8.9;4;146;26;2017;5;21;0;0
2017-05-29;12259.0;1105;;52.25;56.550475;12.7;4.3;5.7;0;149;29;2017;5;22;0;0
2017-05-30;12300.0;1560;;50.65;56.7106;10.6;5.6;6.4;1;150;30;2017;5;22;0;0
2017-05-31;12391.0;2275;;49.4;56.5168;9.7;5.8;6.8;2;151;31;2017;5;22;1;0
2017-06-01;12130.0;1560;;50.41;56.92108;6.8;3.0;6.0;3;152;1;2017;6;22;0;1
2017-06-02;12099.0;3640;;48.46;57.32536;3.6;2.0;4.3;4;153;2;2017;6;22;0;0
2017-06-05;12000.0;2860;;48.25;58.5382;7.7;8.1;12.1;0;156;5;2017;6;23;0;0
2017-06-06;12300.0;6370;;48.11;56.6152;13.6;13.0;12.8;1;157;6;2017;6;23;0;0
2017-06-07;12264.0;5915;;47.08;59.5787;15.3;14.1;14.6;2;158;7;2017;6;23;0;0
2017-06-08;12017.0;3575;;46.3;58.7145;15.6;14.5;9.7;3;159;8;2017;6;23;0;0
2017-06-09;11809.0;3445;;46.64;57.8503;12.8;15.1;13.9;4;160;9;2017;6;23;0;0
2017-06-13;11749.0;3770;;46.95;57.097739999999995;13.5;10.5;9.3;1;164;13;2017;6;24;0;0
2017-06-14;11885.0;4160;;45.47;56.9096;10.6;10.4;8.6;2;165;14;2017;6;24;0;0
2017-06-15;11817.0;4485;;45.61;57.0303;11.7;13.3;10.4;3;166;15;2017;6;24;0;0
2017-06-16;12002.0;2145;;45.7;57.4437;14.6;16.2;12.9;4;167;16;2017;6;24;0;0
2017-06-19;12031.0;1625;;45.93;57.8298;16.8;14.1;15.2;0;170;19;2017;6;25;0;0
2017-06-20;12041.0;2600;;43.98;57.9585;12.3;12.5;13.8;1;171;20;2017;6;25;0;0
2017-06-21;12100.0;2925;;44.62;58.5786;10.6;7.1;11.4;2;172;21;2017;6;25;0;0
2017-06-22;12119.0;3185;;44.46;60.0;10.9;6.9;9.0;3;173;22;2017;6;25;0;0
2017-06-23;12058.0;2795;;44.14;60.1482;10.4;11.0;8.5;4;174;23;2017;6;25;0;0
2017-06-26;12022.0;3965;;44.09;59.2881;12.0;12.4;13.4;0;177;26;2017;6;26;0;0
2017-06-27;12065.0;4355;;46.17;59.0014;13.3;11.8;12.1;1;178;27;2017;6;26;0;0
2017-06-28;12119.0;4095;;46.45;58.8843;13.6;11.4;12.1;2;179;28;2017;6;26;0;0
2017-06-29;12153.0;4160;;47.02;59.5415;15.7;13.8;14.2;3;180;29;2017;6;26;0;0
2017-06-30;11998.0;3900;;47.08;59.0855;12.3;14.825;10.9;4;181;30;2017;6;26;1;0
2017-07-03;11973.0;4745;;49.13;58.337;16.6;17.9;17.2;0;184;3;2017;7;27;0;0
2017-07-04;11951.0;4160;;49.15;56.4369;15.1;16.1;14.8;1;185;4;2017;7;27;0;0
2017-07-05;11928.0;5525;;47.58;56.5558;12.6;13.9;16.1;2;186;5;2017;7;27;0;0
2017-07-06;11854.0;1950;;48.53;56.6747;12.3;9.9;12.7;3;187;6;2017;7;27;0;0
2017-07-07;11815.0;2340;;46.47;60.2426;10.1;9.0;10.6;4;188;7;2017;7;27;0;0
2017-07-10;11810.0;1560;;46.57;57.7612;17.5;16.4;17.1;0;191;10;2017;7;28;0;0
2017-07-11;11884.0;2015;;46.68;58.34465;18.4;19.2;18.3;1;192;11;2017;7;28;0;0
2017-07-12;11911.0;2080;;46.73;58.9281;17.2;16.0;20.7;2;193;12;2017;7;28;0;0
2017-07-13;11971.0;5915;;47.65;60.6227;18.1;18.2;18.1;3;194;13;2017;7;28;0;0
2017-07-14;11930.0;3900;;47.89;60.1836;13.4;15.3;17.2;4;195;14;2017;7;28;0;0
2017-07-17;11956.0;2990;;47.66;59.345175;14.4;12.8;16.1;0;198;17;2017;7;29;0;0
2017-07-18;12003.0;5005;;47.92;59.0657;14.7;14.1;15.9;1;199;18;2017;7;29;0;0
2017-07-19;12056.0;3315;;48.34;59.3705;13.3;12.7;12.9;2;200;19;2017;7;29;0;0
2017-07-20;12081.0;4485;;48.54;59.2418;12.8;13.0;13.1;3;201;20;2017;7;29;0;0
2017-07-21;12162.0;3705;;47.47;59.0823;13.3;12.8;14.7;4;202;21;2017;7;29;0;0
2017-07-24;12176.0;2795;;47.81;59.513475;13.5;12.0;14.2;0;205;24;2017;7;30;0;0
2017-07-25;12298.0;1755;;49.19;59.6572;15.4;11.5;13.5;1;206;25;2017;7;30;0;0
2017-07-26;12620.0;6565;;50.08;59.8185;17.0;13.7;14.7;2;207;26;2017;7;30;0;0
2017-07-27;12799.0;3250;;50.67;59.9102;17.9;16.8;16.2;3;208;27;2017;7;30;0;0
2017-07-28;12890.0;2795;;52.0;59.4102;20.0;17.6;18.8;4;209;28;2017;7;30;0;0
2017-07-31;13096.0;4030;;51.99;59.28006;18.6;17.8;19.1;0;212;31;2017;7;31;1;0
2017-08-01;13381.0;4940;;50.77;59.23668;18.7;16.9;18.9;1;213;1;2017;8;31;0;1
2017-08-02;13587.0;3380;;52.09;59.1933;16.8;15.4;16.6;2;214;2;2017;8;31;0;0
2017-08-03;13593.0;1950;;52.88;58.263;17.0;12.8;14.8;3;215;3;2017;8;31;0;0
2017-08-04;13555.0;1885;;52.48;56.9201;14.1;13.1;15.8;4;216;4;2017;8;31;0;0
2017-08-07;13564.0;1560;;51.42;60.3792;15.6;11.3;14.6;0;219;7;2017;8;32;0;0
2017-08-08;13618.0;1690;;52.18;60.0605;16.1;13.55;15.2;1;220;8;2017;8;32;0;0
2017-08-09;13683.0;1300;;52.16;57.1411;15.6;15.8;16.9;2;221;9;2017;8;32;0;0
2017-08-10;13951.0;2925;;52.59;57.7984;18.3;15.7;18.7;3;222;10;2017;8;32;0;0
2017-08-11;14043.0;1690;;51.47;58.4557;16.2;15.7;17.3;4;223;11;2017;8;32;0;0
2017-08-14;14079.0;2015;;51.29;59.463175;15.3;13.4;16.8;0;226;14;2017;8;33;0;0
2017-08-15;14079.0;3640;;49.9;59.799;14.4;14.3;15.5;1;227;15;2017;8;33;0;0
2017-08-16;14035.0;1885;;50.39;59.9266;15.5;15.2;16.3;2;228;16;2017;8;33;0;0
2017-08-17;13982.0;5005;;50.37;59.6521;18.9;16.6;18.1;3;229;17;2017;8;33;0;0
2017-08-18;13985.0;2795;;50.96;59.249;18.7;14.8;17.6;4;230;18;2017;8;33;0;0
2017-08-21;14015.0;4225;;51.94;59.167925000000004;14.6;14.9;15.7;0;233;21;2017;8;34;0;0
2017-08-22;14031.0;4095;;52.29;59.1409;14.1;14.0;17.4;1;234;22;2017;8;34;0;0
2017-08-23;14012.0;3380;;52.31;59.0396;14.9;12.4;18.6;2;235;23;2017;8;34;0;0
2017-08-24;14122.0;3445;;51.73;59.1312;14.3;8.9;17.1;3;236;24;2017;8;34;0;0
2017-08-25;14156.0;3640;;51.87;59.1397;13.1;9.1;12.9;4;237;25;2017;8;34;0;0
2017-08-28;14304.0;4550;;51.87;58.6951;9.1;8.2;11.2;0;240;28;2017;8;35;0;0
2017-08-29;14286.0;3250;;51.64;58.5469;11.3;9.0;11.4;1;241;29;2017;8;35;0;0
2017-08-30;14197.0;5655;;51.91;58.532;14.3;13.2;15.6;2;242;30;2017;8;35;0;0
2017-08-31;14171.0;4485;;52.69;58.7306;17.3;12.649999999999999;15.5;3;243;31;2017;8;35;1;0
2017-09-01;14213.0;2340;;53.15;58.43978333333334;14.5;12.1;15.4;4;244;1;2017;9;35;0;1
2017-09-04;14268.0;2340;;52.6;57.56733333333334;9.8;7.5;9.6;0;247;4;2017;9;36;0;0
2017-09-05;14303.0;2340;;53.63;57.276516666666666;8.9;7.3;8.3;1;248;5;2017;9;36;0;0
2017-09-06;14360.0;2730;;54.48;56.9857;8.8;7.7;9.8;2;249;6;2017;9;36;0;0
2017-09-07;14564.0;1885;;54.16;58.48715;10.1;8.6;10.1;3;250;7;2017;9;36;0;0
2017-09-08;14603.0;1885;;54.55;59.9886;10.7;8.7;11.2;4;251;8;2017;9;36;0;0
2017-09-11;14652.0;1755;;54.2;59.248;14.9;12.3;13.9;0;254;11;2017;9;37;0;0
2017-09-12;14695.0;3315;;55.06;59.2811;17.7;11.8;12.3;1;255;12;2017;9;37;0;0
2017-09-13;14757.0;2145;;55.52;57.2656;14.3;11.3;14.8;2;256;13;2017;9;37;0;0
2017-09-14;14693.0;3965;;56.76;57.6679;12.4;9.6;12.1;3;257;14;2017;9;37;0;0
2017-09-15;14668.0;3510;;56.18;57.7706;11.0;7.1;11.6;4;258;15;2017;9;37;0;0
2017-09-18;14647.0;1885;;55.5;57.6608;9.1;5.675;9.8;0;261;18;2017;9;38;0;0
2017-09-19;14648.0;3575;;56.58;57.6242;9.5;5.2;8.8;1;262;19;2017;9;38;0;0
2017-09-20;14679.0;1950;;57.2;58.0993;9.9;5.0;7.0;2;263;20;2017;9;38;0;0
2017-09-21;14763.0;3250;;57.73;58.129;10.8;6.1;7.6;3;264;21;2017;9;38;0;0
2017-09-22;14819.0;3315;;58.16;58.2242;11.5;7.0;8.6;4;265;22;2017;9;38;0;0
2017-09-25;15029.0;2275;;59.42;57.73055;10.2;9.2;8.6;0;268;25;2017;9;39;0;0
2017-09-26;15149.0;3640;;59.77;57.566;10.0;8.0;8.8;1;269;26;2017;9;39;0;0
2017-09-27;15202.0;4030;;58.74;57.5186;8.2;7.9;8.4;2;270;27;2017;9;39;0;0
2017-09-28;15132.0;2730;;58.8;58.0102;6.6;8.0;6.8;3;271;28;2017;9;39;0;0
2017-09-29;14944.0;5135;;57.02;58.4255;7.5;5.5;7.4;4;272;29;2017;9;39;0;0
2017-10-02;14906.0;5135;;55.67;59.0235;6.2;5.5;6.2;0;275;2;2017;10;40;0;0
2017-10-03;14781.0;1105;;56.12;58.8318;6.7;4.9;4.9;1;276;3;2017;10;40;0;0
